Community,Complaints,date,link
Needham,2.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Newton,47.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Peabody,4.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Quincy,3.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Revere,15.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Roslindale,130.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Roxbury,10.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Saugus,5.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Somerville,259.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
South Boston,39.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
South End,94.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Stoneham,1.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Stoughton,2.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Sudbury,1.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Watertown,39.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Wenham,29.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
West Roxbury,182.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Westwood,3.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Weymouth,17.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Winchester,82.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Winthrop,7.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Woburn,8.0,2018-04-01,https://www.massport.com/media/2806/april-2018-complaints-for-website.pdf
Arlington,52.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Ayer,5.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Belmont,68.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Beverly,16.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Boston,2.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Brookline,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Cambridge,56.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Charlestown,8.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Chelsea,11.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Cohasset,21.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Dedham,3.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Dorchester,9.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
East Boston,15.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Everett,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Gloucester,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Groton,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Hamilton,16.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Hingham,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Hull,101.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Hyde Park,4.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Ipswich,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Jamaica Plain,119.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Lynn,33.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Malden,106.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Marblehead,2.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Medford,249.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Middleton,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Millis,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Milton,3838.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Nahant,9.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Needham,2.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Newton,9.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
North Easton,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
North Reading,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Norwell,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Peabody,8.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Quincy,3.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Revere,32.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Roslindale,119.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Roxbury,5.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Salem,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Saugus,10.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Somerville,141.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
South Boston,39.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
South End,78.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Stoneham,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Sudbury,5.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Swampscott,5.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Wakefield,4.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Watertown,6.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Wenham,19.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
West Roxbury,47.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Westwood,2.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Weymouth,16.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Winchester,54.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Winthrop,99.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Woburn,1.0,2018-05-01,https://www.massport.com/media/2852/may-2018-complaints-for-website.pdf
Andover,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Arlington,86.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Ayer,4.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Belmont,53.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Beverly,9.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Boston,3.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Braintree,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Brookline,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Cambridge,101.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Canton,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Chelsea,22.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Cohasset,23.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Danvers,3.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Dedham,2.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Dorchester,10.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
East Boston,18.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Everett,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Gloucester,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Hamilton,5.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Hingham,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Holbrook,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Hull,129.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Ipswich,16.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Jamaica Plain,172.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Lynn,16.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Malden,98.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Marblehead,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Medford,558.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Middleton,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Millis,4.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Milton,3388.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Nahant,2.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Needham,4.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Newton,16.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Peabody,9.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Quincy,4.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Revere,28.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Roslindale,157.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Roxbury,14.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Salem,6.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Saugus,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Somerville,145.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
South Boston,44.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
South End,125.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Stoneham,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Swampscott,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Wakefield,9.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Watertown,14.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Wenham,85.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
West Roxbury,49.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Westwood,7.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Weymouth,9.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Winchester,59.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Winthrop,73.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Woburn,1.0,2018-06-01,https://www.massport.com/media/2910/june-2018-complaints-for-website.pdf
Arlington,44.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Ayer,1.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Belmont,19.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Beverly,9.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Boston,3.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Braintree,11.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Brookline,1.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Burlington,1.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Cambridge,37.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Canton,1.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Chelsea,8.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Cohasset,49.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Danvers,3.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Dorchester,3.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
East Boston,10.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Hamilton,7.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Hingham,2.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Hull,193.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Hyde Park,1.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Ipswich,1.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Jamaica Plain,115.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Lynn,7.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
Malden,56.0,2018-07-01,https://www.massport.com/media/2926/july-2018-complaints-for-website.pdf
